id,type,name,classification
150702035,barangay,Luksumbang,rural
150702036,barangay,Malo-ong Canal,rural
150702037,barangay,Malo-ong San Jose,rural
150702039,barangay,Parangbasak,urban
150702045,barangay,Santa Clara,urban
150702047,barangay,Tandong Ahas,rural
150702049,barangay,Tumakid,rural
150702050,barangay,Ubit,rural
150702054,barangay,Bohebessey,rural
150702055,barangay,Baungos,rural
150702056,barangay,Danit-Puntocan,rural
150702057,barangay,Sabong,rural
150702058,barangay,Sengal,rural
150702059,barangay,Ulame,rural
150702060,barangay,Bohenange,rural
150702061,barangay,Boheyawas,rural
150702062,barangay,Bulanting,rural
150702063,barangay,Lebbuh,rural
150702064,barangay,Maganda,urban
150702065,barangay,Malakas,urban
150702066,barangay,Maligaya,rural
150702067,barangay,Malinis (Pob.),urban
150702068,barangay,Matatag,rural
150702069,barangay,Matibay,urban
150702070,barangay,Simbangon,rural
150703000,municipality,Lantawan,
150703001,barangay,Atong-atong,rural
150703003,barangay,Baungis,rural
150703004,barangay,Bulanza,rural
150703007,barangay,Lantawan Proper (Pob.),rural
150703008,barangay,Lower Manggas,rural
150703011,barangay,Matarling,rural
150703012,barangay,Matikang,rural
150703016,barangay,Tairan,rural
150703017,barangay,Upper Manggas,rural
150703018,barangay,Bagbagon,rural
150703019,barangay,Bulan-bulan,rural
150703021,barangay,Suba-an (Pangasahan),rural
150703024,barangay,Lower Bañas,rural
150703025,barangay,Upper Bañas,rural
150703026,barangay,Calugusan,rural
150703027,barangay,Canibungan,rural
150703029,barangay,Landugan,rural
150703030,barangay,Lawila,rural
150703031,barangay,Lawi-lawi,rural
150703033,barangay,Pamucalin,rural
150703034,barangay,Switch Yakal,rural
150703035,barangay,Paniongan,rural
150703036,barangay,Luuk-Maluha,rural
150703037,barangay,Calayan,rural
150703038,barangay,Parian-Baunoh,rural
150704000,municipality,Maluso,
150704001,barangay,Abong-Abong,rural
150704002,barangay,Batungal,rural
150704003,barangay,Calang Canas,rural
150704004,barangay,Guanan North (Zone I),rural
150704005,barangay,Guanan South (Zone II),rural
150704006,barangay,Limbubong,rural
150704007,barangay,Mahayahay Lower (Zone I),rural
150704008,barangay,Muslim Area,rural
150704009,barangay,Port Holland Zone I Pob. (Upper),urban
150704010,barangay,Port Holland Zone II Pob. (Shipyard Main),rural
150704011,barangay,Port Holland Zone III Pob. (Samal Village),rural
150704012,barangay,Port Holland Zone IV (Lower),rural
150704013,barangay,Townsite (Pob.),urban
150704015,barangay,Taberlongan,rural
150704016,barangay,Fuente Maluso,rural
150704017,barangay,Tamuk,rural
150704018,barangay,Tubigan,rural
150704019,barangay,Mahayahay Upper (Zone II),rural
150704020,barangay,Port Holland Zone V (Shipyard Tabuk),rural
150704021,barangay,Upper Garlayan,rural
150705000,municipality,Sumisip,
150705001,barangay,Bacung,rural
150705002,barangay,Benembengan Lower,rural
150705006,barangay,Buli-buli,rural
150705007,barangay,Cabcaban,rural
150705010,barangay,Guiong,rural
150705013,barangay,Manaul,urban
150705014,barangay,Mangal (Pob.),rural
150705019,barangay,Sumisip Central,rural
150705022,barangay,Tumahubong,urban
150705024,barangay,Libug,rural
150705025,barangay,Tongsengal,urban
150705027,barangay,Baiwas,rural
150705028,barangay,Basak,rural
150705029,barangay,Cabengbeng Lower,rural
150705030,barangay,Cabengbeng Upper,urban
150705031,barangay,Luuk-Bait,rural
150705032,barangay,Mahatalang,rural
150705035,barangay,Benembengan Upper,rural
150705036,barangay,Bohe-languyan,rural
150705039,barangay,Ettub-ettub,urban
150705041,barangay,Kaum-Air,rural
150705042,barangay,Limbocandis,rural
150705043,barangay,Lukketon,rural
150705044,barangay,Marang,rural
150705045,barangay,Mebak,rural
150705047,barangay,Sahaya Bohe Bato,rural
150705048,barangay,Sapah Bulak,urban
150705050,barangay,Tikus,rural
150705051,barangay,Kaumpamatsakem,rural
150706000,municipality,Tipo-Tipo,
150706002,barangay,Badja,rural
150706003,barangay,Bohebaca,rural
150706004,barangay,Bohelebung,rural
150706011,barangay,Lagayas,rural
150706012,barangay,Limbo-Upas,rural
150706016,barangay,Tipo-tipo Proper (Pob.),rural
150706017,barangay,Baguindan,rural
150706018,barangay,Banah,rural
150706019,barangay,Bohe-Tambak,rural
150706030,barangay,Silangkum,rural
150706038,barangay,Bangcuang,rural
150707000,municipality,Tuburan,
150707005,barangay,Lahi-lahi,rural
150707010,barangay,Sinulatan,rural
150707016,barangay,Bohetambis,rural
150707021,barangay,Duga-a,rural
150707025,barangay,Mahawid,rural
150707028,barangay,Lower Sinangkapan,rural
150707033,barangay,Tablas Usew,rural
150707034,barangay,Calut,rural
150707040,barangay,Katipunan,rural
150707041,barangay,Lower Tablas,rural
150708000,municipality,Akbar,
150708001,barangay,Caddayan,rural
150708002,barangay,Linongan,rural
150708003,barangay,Lower Bato-bato,rural
150708004,barangay,Mangalut,rural
150708005,barangay,Manguso,rural
150708006,barangay,Paguengan,rural
150708007,barangay,Semut,rural
150708008,barangay,Upper Bato-bato,rural
150708009,barangay,Upper Sinangkapan,urban
150709000,municipality,Al-Barka,
150709001,barangay,Apil-apil,rural
150709002,barangay,Bato-bato,rural
150709003,barangay,Bohe-Piang,rural
150709004,barangay,Bucalao,rural
150709005,barangay,Cambug,rural
150709006,barangay,Danapah,rural
150709007,barangay,Guinanta,rural
150709008,barangay,Kailih,rural
150709009,barangay,Kinukutan,rural
150709010,barangay,Kuhon,rural
150709011,barangay,Kuhon Lennuh,rural
150709012,barangay,Linuan,rural
150709013,barangay,Lookbisaya (Kaulungan Island),rural
150709014,barangay,Macalang,rural
150709015,barangay,Magcawa,rural
150709016,barangay,Sangkahan (Kaulungan Island),rural
150710000,municipality,Hadji Mohammad Ajul,
150710001,barangay,Basakan,rural
150710002,barangay,Buton,rural
150710003,barangay,Candiis,rural
150710004,barangay,Langil,rural
150710005,barangay,Langong,rural
150710006,barangay,Languyan,rural
150710007,barangay,Pintasan,rural
150710008,barangay,Seronggon,rural
150710009,barangay,Sibago,rural
150710010,barangay,Sulutan Matangal,rural
150710011,barangay,Tuburan Proper (Pob.),urban
150711000,municipality,Ungkaya Pukan,
150711001,barangay,Amaloy,rural
150711002,barangay,Bohe-Pahuh,rural
150711003,barangay,Bohe-Suyak,rural
150711004,barangay,Cabangalan,rural
150711005,barangay,Danit,rural
150711006,barangay,Kamamburingan,rural
150711007,barangay,Matata,rural
150711008,barangay,Materling,rural
150711009,barangay,Pipil,rural
150711010,barangay,Sungkayut,rural
150711011,barangay,Tongbato,rural
150711012,barangay,Ulitan,rural
150712000,municipality,Hadji Muhtamad,
150712001,barangay,Baluk-baluk,rural
150712002,barangay,Dasalan,rural
150712003,barangay,Lubukan,rural
150712004,barangay,Luukbongsod,rural
150712005,barangay,Mananggal,rural
150712006,barangay,Palahangan,rural
150712007,barangay,Panducan,rural
150712008,barangay,Sangbay Big,rural
150712009,barangay,Sangbay Small,rural
150712010,barangay,Tausan,rural
150713000,municipality,Tabuan-Lasa,
150713001,barangay,Babag (Babuan Island),urban
150713002,barangay,Balanting,rural
150713003,barangay,Boloh-boloh,rural
150713004,barangay,Bukut-Umus,urban
150713005,barangay,Kaumpurnah,rural
150713006,barangay,Lanawan,urban
150713007,barangay,Pisak-pisak,rural
150713008,barangay,Saluping,urban
150713009,barangay,Suligan (Babuan Island),rural
150713010,barangay,Sulloh (Tapiantana),rural
150713011,barangay,Tambulig Buton,rural
150713012,barangay,Tong-Umus,urban
153600000,province,Lanao Del Sur,
153601000,municipality,Bacolod-Kalawi (Bacolod Grande),
153601001,barangay,Ampao,urban
153601002,barangay,Bagoaingud,urban
153601004,barangay,Balut,urban
153601005,barangay,Barua,urban
153601006,barangay,Buadiawani,urban
153601007,barangay,Bubong,urban
153601008,barangay,Dilabayan,urban
153601009,barangay,Dipatuan,rural
153601010,barangay,Daramoyod,urban
153601011,barangay,Gandamato,urban
153601012,barangay,Gurain,urban
153601013,barangay,Ilian,urban
153601014,barangay,Lama,urban
153601015,barangay,Liawao,urban
153601016,barangay,Lumbaca-Ingud,urban
153601018,barangay,Madanding,urban
153601019,barangay,Orong,urban
153601020,barangay,Pindolonan,urban
153601021,barangay,Poblacion I,urban
153601022,barangay,Poblacion II,urban
153601023,barangay,Raya,urban
153601024,barangay,Rorowan,urban
153601025,barangay,Sugod,urban
153601026,barangay,Tambo,urban
153601027,barangay,Tuka I,urban
153601028,barangay,Tuka II,urban
153602000,municipality,Balabagan,
153602002,barangay,Banago,urban
153602003,barangay,Barorao,rural
153602004,barangay,Batuan,rural
153602006,barangay,Budas,rural
153602007,barangay,Calilangan,rural
153602008,barangay,Igabay,rural
153602010,barangay,Lalabuan,rural
153602011,barangay,Magulalung Occidental,rural
153602012,barangay,Magulalung Oriental,rural
153602013,barangay,Molimoc,rural
153602014,barangay,Narra,rural
153602015,barangay,Plasan,rural
153602016,barangay,Purakan,rural
153602019,barangay,Buisan (Bengabeng),rural
153602022,barangay,Buenavista,rural
153602027,barangay,Lorenzo,rural
153602029,barangay,Lower Itil,rural
153602032,barangay,Macao,rural
153602039,barangay,Poblacion (Balabagan),urban
153602043,barangay,Upper Itil,rural
153602050,barangay,Bagoaingud,rural
153602051,barangay,Ilian,rural
153602052,barangay,Lumbac,rural
153602053,barangay,Matampay,rural
153602054,barangay,Matanog,rural
153602055,barangay,Pindolonan,rural
153602056,barangay,Tataya,rural
153603000,municipality,Balindong (Watu),
153603001,barangay,Abaga,rural
153603005,barangay,Poblacion (Balindong),rural
153603006,barangay,Pantaragoo,rural
153603007,barangay,Bantoga Wato,rural
153603008,barangay,Barit,rural
153603009,barangay,Bubong,rural
153603011,barangay,Bubong Cadapaan,rural
153603013,barangay,Borakis,rural
153603014,barangay,Bualan,rural
153603015,barangay,Cadapaan,rural
153603016,barangay,Cadayonan,rural
153603018,barangay,Kaluntay,rural
153603021,barangay,Dadayag,rural
153603022,barangay,Dado,rural
153603024,barangay,Dibarusan,rural
153603025,barangay,Dilausan,rural
153603026,barangay,Dimarao,rural
153603027,barangay,Ingud,rural
153603029,barangay,Lalabuan,rural
153603031,barangay,Lilod,rural
153603032,barangay,Lumbayao,rural
153603033,barangay,Limbo,rural
153603035,barangay,Lumbac Lalan,rural
153603036,barangay,Lumbac Wato,rural
153603037,barangay,Magarang,rural
153603041,barangay,Nusa Lumba Ranao,rural
153603042,barangay,Padila,rural
153603043,barangay,Pagayawan,rural
153603044,barangay,Paigoay,rural
153603046,barangay,Raya,rural
153603047,barangay,Salipongan,rural
153603050,barangay,Talub,rural
153603051,barangay,Tomarompong,rural
153603052,barangay,Tantua Raya,rural
153603053,barangay,Tuka Bubong,rural
153603054,barangay,Bolinsong,rural
153603055,barangay,Lati,rural
153603056,barangay,Malaig,rural
153604000,municipality,Bayang,
153604003,barangay,Bagoaingud,rural
153604004,barangay,Bairan (Pob.),rural
153604005,barangay,Bandingun,rural
153604006,barangay,Biabi,rural
153604007,barangay,Bialaan,rural
153604009,barangay,Cadayonan,rural
153604010,barangay,Lumbac Cadayonan,rural
153604011,barangay,Lalapung Central,rural
153604012,barangay,Condaraan Pob. (Condaraan Dimadap),rural
153604013,barangay,Cormatan,rural
153604014,barangay,Ilian,rural
153604015,barangay,Lalapung Proper (Pob.),rural
153604017,barangay,Bubong Lilod,rural
153604018,barangay,Linao,rural
153604019,barangay,Linuk (Pob.),rural
153604020,barangay,Liong,rural
153604021,barangay,Lumbac,rural
153604022,barangay,Mimbalawag,rural
153604024,barangay,Maliwanag,rural
153604025,barangay,Mapantao,rural
153604027,barangay,Cadingilan Occidental,rural
153604028,barangay,Cadingilan Oriental,rural
153604030,barangay,Palao,rural
153604031,barangay,Pama-an,rural
153604032,barangay,Pamacotan,rural
153604033,barangay,Pantar,rural
153604034,barangay,Parao,rural
153604035,barangay,Patong,rural
153604036,barangay,Porotan,rural
153604037,barangay,Rantian,rural
153604038,barangay,Raya Cadayonan,rural
153604039,barangay,Rinabor (Pob.),rural
153604040,barangay,Sapa,rural
153604041,barangay,Samporna (Pob.),rural
153604042,barangay,Silid,rural
153604043,barangay,Sugod,rural
153604044,barangay,Sultan Pandapatan,rural
153604045,barangay,Sumbag (Pob.),rural
153604046,barangay,Tagoranao,rural
153604047,barangay,Tangcal,rural
153604048,barangay,Tangcal Proper (Pob.),rural
153604049,barangay,Tuca (Pob.),rural
153604050,barangay,Tomarompong,rural
153604051,barangay,Tomongcal Ligi,rural
153604052,barangay,Torogan,rural
153604053,barangay,Lalapung Upper,rural
153604054,barangay,Gandamato,rural
153604055,barangay,Bubong Raya,rural
153604056,barangay,Poblacion (Bayang),rural
153605000,municipality,Binidayan,
153605001,barangay,Badak,rural
153605002,barangay,Baguiangun,rural
153605003,barangay,Balut Maito,rural
153605004,barangay,Basak,rural
153605005,barangay,Bubong,rural
153605006,barangay,Bubonga-Ranao,rural
153605009,barangay,Dansalan Dacsula,rural
153605010,barangay,Ingud,rural
153605011,barangay,Kialilidan,rural
153605012,barangay,Lumbac,rural
153605014,barangay,Macaguiling,rural
153605015,barangay,Madaya,rural
153605016,barangay,Magonaya,rural
153605017,barangay,Maindig,rural
153605018,barangay,Masolun,rural
153605019,barangay,Olama,rural
153605020,barangay,Pagalamatan (Pob.),rural
153605021,barangay,Pantar,rural
153605022,barangay,Picalilangan,rural
153605023,barangay,Picotaan,rural
153605024,barangay,Pindolonan,rural
153605025,barangay,Poblacion,urban
153605028,barangay,Soldaroro,rural
153605030,barangay,Tambac,rural
153605033,barangay,Timbangan,rural
153605034,barangay,Tuca,rural
153606000,municipality,Bubong,
153606002,barangay,Bagoaingud,rural
153606003,barangay,Bansayan,rural
153606004,barangay,Basingan,rural
153606005,barangay,Batangan,rural
153606006,barangay,Bualan,rural
153606007,barangay,Poblacion (Bubong),rural
153606008,barangay,Bubonga Didagun,rural
153606011,barangay,Carigongan,rural
153606012,barangay,Bacolod,rural
153606014,barangay,Dilabayan,rural
153606015,barangay,Dimapatoy,rural
153606017,barangay,Dimayon Proper,rural
153606019,barangay,Diolangan,rural
153606022,barangay,Guiguikun,rural
153606023,barangay,Dibarosan,rural
153606027,barangay,Madanding,rural
153606028,barangay,Malungun,rural
153606030,barangay,Masorot,rural
153606031,barangay,Matampay Dimarao,rural
153606032,barangay,Miabalawag,rural
153606033,barangay,Montiaan,rural
153606035,barangay,Pagayawan,rural
153606037,barangay,Palao,rural
153606038,barangay,Panalawan,rural
153606039,barangay,Pantar,rural
153606041,barangay,Pendogoan,rural
153606045,barangay,Polayagan,rural
153606048,barangay,Ramain Bubong,rural
153606049,barangay,Rogero,rural
153606051,barangay,Salipongan,rural
153606052,barangay,Sunggod,rural
153606053,barangay,Taboro,rural
153606054,barangay,Dalaon,rural
153606058,barangay,Dimayon,rural
153606059,barangay,Pindolonan,rural
153606060,barangay,Punud,rural
153607000,municipality,Butig,
153607012,barangay,Butig Proper,rural
153607013,barangay,Cabasaran,rural
153607016,barangay,Coloyan Tambo,rural
153607019,barangay,Dilimbayan,rural
153607022,barangay,Dolangan,rural
153607041,barangay,Pindolonan,rural
153607044,barangay,Bayabao Poblacion,urban
153607045,barangay,Poktan,rural
153607046,barangay,Ragayan,rural
153607047,barangay,Raya,rural
153607051,barangay,Samer,rural
153607052,barangay,Sandab Madaya,urban
153607056,barangay,Sundig,rural
153607060,barangay,Tiowi,rural
153607062,barangay,Timbab,rural
153607063,barangay,Malungun,rural
153609000,municipality,Ganassi,
153609001,barangay,Bagoaingud,urban
153609002,barangay,Balintad,rural
153609003,barangay,Barit,urban
153609004,barangay,Bato Batoray,rural
153609005,barangay,Campong a Raya,urban
153609006,barangay,Gadongan,urban
153609007,barangay,Gui,rural
153609009,barangay,Linuk,rural
153609010,barangay,Lumbac,rural
153609011,barangay,Macabao,urban
153609012,barangay,Macaguiling,rural
153609013,barangay,Pagalongan,rural
153609014,barangay,Panggawalupa,rural
153609015,barangay,Pantaon A,rural
153609016,barangay,Para-aba,urban
153609017,barangay,Pindolonan,urban
153609018,barangay,Poblacion,urban
153609019,barangay,Baya,rural
153609020,barangay,Sogod Madaya,rural
153609021,barangay,Tabuan,rural
153609022,barangay,Taganonok,urban
153609023,barangay,Taliogon,rural
153609027,barangay,Masolun,rural
153609029,barangay,Lumbacaingud,urban
153609030,barangay,Sekun Matampay,urban
153609031,barangay,Dapaan,rural
153609032,barangay,Balintad A,rural
153609033,barangay,Barorao,rural
153609034,barangay,Campong Sabela,rural
153609051,barangay,Pangadapun,urban
153609052,barangay,Pantaon,rural
153609053,barangay,Pamalian,rural
153610000,municipality,Kapai,
153610003,barangay,Cormatan,rural
153610007,barangay,Dimagaling (Dimagalin Proper),rural
153610008,barangay,Dimunda,rural
153610009,barangay,Doronan,rural
153610012,barangay,Poblacion (Kapai Proper),rural
153610017,barangay,Malna Proper,rural
153610018,barangay,Pagalongan,rural
153610019,barangay,Parao,rural
153610025,barangay,Kasayanan,rural
153610026,barangay,Kasayanan West,rural
153610029,barangay,Dilabayan,rural
153610030,barangay,Dilimbayan,rural
153610031,barangay,Kibolos,rural
153610032,barangay,Kining,rural
153610033,barangay,Pindolonan,rural
153610034,barangay,Babayog,rural
153610035,barangay,Gadongan,rural
153610036,barangay,Lidasan,rural
153610037,barangay,Macadar,rural
153610038,barangay,Pantaon,rural
153611000,municipality,Lumba-Bayabao (Maguing),
153611003,barangay,Bacolod I,rural
153611004,barangay,Bacolod II,rural
153611008,barangay,Bantayao,rural
153611009,barangay,Barit,rural
153611011,barangay,Baugan,rural
153611019,barangay,Buad Lumbac,rural
153611020,barangay,Cabasaran,rural
153611021,barangay,Calilangan,rural
153611026,barangay,Carandangan-Mipaga,rural
153611027,barangay,Cormatan Langban,rural
153611031,barangay,Dialongana,rural
153611035,barangay,Dilindongan-Cadayonan,rural
153611039,barangay,Gadongan,rural
153611040,barangay,Galawan,rural
153611041,barangay,Gambai,rural
153611044,barangay,Kasola,rural
153611046,barangay,Lalangitun,rural
153611047,barangay,Lama,rural
153611052,barangay,Lindongan Dialongana,rural
153611054,barangay,Lobo Basara,rural
153611055,barangay,Lumbac Bacayawan,rural
153611058,barangay,Macaguiling,rural
153611065,barangay,Mapantao,rural
153611066,barangay,Mapoling,rural
153611070,barangay,Pagayawan,rural
153611077,barangay,Maribo (Pob.),urban
153611078,barangay,Posudaragat,rural
153611079,barangay,Rumayas,rural
153611081,barangay,Sabala Bantayao,rural
153611082,barangay,Salaman,rural
153611083,barangay,Salolodun Berwar,rural
153611085,barangay,Sarigidan Madiar,rural
153611089,barangay,Sunggod,rural
153611091,barangay,Taluan,rural
153611094,barangay,Tamlang,rural
153611096,barangay,Tongcopan,rural
153611097,barangay,Turogan,rural
153611098,barangay,Minaring Diladigan,rural
153612000,municipality,Lumbatan,
153612001,barangay,Alog,rural
153612008,barangay,Basayungun,rural
153612011,barangay,Buad,rural
153612012,barangay,Budi,urban
153612017,barangay,Dago-ok,urban
153612018,barangay,Dalama,urban
153612021,barangay,Dalipuga,urban
153612024,barangay,Lalapung,urban
153612028,barangay,Lumbac,urban
153612029,barangay,Lumbac Bacayawan,urban
153612032,barangay,Lunay,urban
153612033,barangay,Macadar,urban
153612034,barangay,Madaya,urban
153612035,barangay,Minanga,urban
153612038,barangay,Pantar,urban
153612039,barangay,Picotaan,urban
153612043,barangay,Poblacion (Lumbatan),urban
153612048,barangay,Tambac,urban
153612050,barangay,Bubong Macadar,urban
153612051,barangay,Penaring,urban
153612052,barangay,Ligue,rural
153613000,municipality,Madalum,
153613001,barangay,Abaga,rural
153613003,barangay,Bagoaingud,rural
153613006,barangay,Basak,rural
153613007,barangay,Bato,rural
153613008,barangay,Bubong,rural
153613010,barangay,Kormatan,rural
153613012,barangay,Dandamun,rural
153613013,barangay,Diampaca,rural
153613014,barangay,Dibarosan,rural
153613015,barangay,Delausan,rural
153613016,barangay,Gadongan,rural
153613017,barangay,Gurain,rural
153613018,barangay,Cabasaran,rural
153613019,barangay,Cadayonan,rural
153613021,barangay,Liangan I,rural
153613022,barangay,Lilitun,rural
153613023,barangay,Linao,rural
153613024,barangay,Linuk,rural
153613025,barangay,Madaya,rural
153613026,barangay,Pagayawan,rural
153613027,barangay,Poblacion,urban
153613028,barangay,Punud,rural
153613029,barangay,Raya,rural
153613030,barangay,Riray,rural
153613031,barangay,Sabanding,rural
153613032,barangay,Salongabanding,rural
153613033,barangay,Sugod,rural
153613034,barangay,Tamporong,rural
153613035,barangay,Tongantongan,rural
153613036,barangay,Udangun,rural
153613040,barangay,Liangan,rural
153613041,barangay,Lumbac,urban
153613043,barangay,Paridi-Kalimodan,rural
153613044,barangay,Racotan,rural
153613049,barangay,Bacayawan,rural
153613050,barangay,Padian Torogan I,rural
153613051,barangay,Sogod Kaloy,rural
153614000,municipality,Madamba,
153614003,barangay,Balintad,rural
153614004,barangay,Balagunun,rural
153614005,barangay,Bawang,rural
153614006,barangay,Biabe,rural
153614007,barangay,Bubong Uyaan,rural
153614008,barangay,Cabasaran,rural
153614010,barangay,Dibarusan,rural
153614011,barangay,Lakitan,rural
153614012,barangay,Liangan,rural
153614013,barangay,Linuk,rural
153614014,barangay,Lumbaca Ingud,rural
153614016,barangay,Palao,rural
153614017,barangay,Pantaon,rural
153614018,barangay,Pantar,rural
153614019,barangay,Madamba,rural
153614020,barangay,Punud,rural
153614022,barangay,Tubaran,rural
153614023,barangay,Tambo,rural
153614025,barangay,Tuca,rural
153614027,barangay,Uyaan Proper (Pob.),urban
153614031,barangay,Tulay,rural
153614032,barangay,Ilian,rural
153614033,barangay,Pagayonan,rural
153614034,barangay,Pangadapan,rural
153615000,municipality,Malabang,
153615003,barangay,Bacayawan,rural
153615004,barangay,Badak Lumao,rural
153615006,barangay,Bagoaingud,rural
153615017,barangay,Boniga,rural
153615018,barangay,BPS Village,rural
153615019,barangay,Betayan,rural
153615020,barangay,Campo Muslim,rural
153615021,barangay,China Town (Pob.),urban
153615022,barangay,Corahab,urban
153615023,barangay,Diamaro,rural
153615027,barangay,Inandayan,rural
153615028,barangay,Cabasaran (South),rural
153615029,barangay,Calumbog,rural
153615034,barangay,Lamin,rural
153615038,barangay,Mable,rural
153615043,barangay,Mananayo,rural
153615044,barangay,Manggahan,rural
153615047,barangay,Masao,rural
153615049,barangay,Montay,rural
153615053,barangay,Pasir,rural
153615059,barangay,Rebocun,rural
153615061,barangay,Sarang,rural
153615063,barangay,Tacub,rural
153615064,barangay,Tambara,rural
153615066,barangay,Tiongcop,rural
153615068,barangay,Tuboc,rural
153615070,barangay,Matampay,rural
153615071,barangay,Calibagat,rural
153615072,barangay,Jose Abad Santos,urban
153615073,barangay,Macuranding,rural
153615074,barangay,Matalin,rural
153615075,barangay,Matling,rural
153615078,barangay,Pialot,rural
153615079,barangay,Sumbagarogong,rural
153615080,barangay,Banday,rural
153615081,barangay,Bunk House,rural
153615082,barangay,Madaya,rural
153616000,municipality,Marantao,
153616001,barangay,Bacayawan,rural
153616005,barangay,Cawayan Bacolod,rural
153616006,barangay,Bacong,rural
153616009,barangay,Camalig Bandara Ingud,rural
153616018,barangay,Camalig Bubong,rural
153616022,barangay,Camalig (Pob.),rural
153616023,barangay,Inudaran Campong,urban
153616025,barangay,Cawayan,rural
153616026,barangay,Daanaingud,rural
153616035,barangay,Cawayan Kalaw,rural
153616036,barangay,Kialdan,rural
153616039,barangay,Lumbac Kialdan,rural
153616040,barangay,Cawayan Linuk,rural
153616044,barangay,Lubo,rural
153616047,barangay,Inudaran Lumbac,rural
153616051,barangay,Mantapoli,rural
153616054,barangay,Matampay,rural
153616055,barangay,Maul,rural
153616059,barangay,Nataron,rural
153616061,barangay,Pagalongan Bacayawan,rural
153616063,barangay,Pataimas,rural
153616071,barangay,Poona Marantao,rural
153616072,barangay,Punud Proper,rural
153616083,barangay,Tacub,rural
153616097,barangay,Maul Ilian,rural
153616102,barangay,Palao,rural
153616105,barangay,Banga-Pantar,rural
153616106,barangay,Batal-Punud,rural
153616107,barangay,Bubong Madanding (Bubong),rural
153616108,barangay,Ilian,rural
153616109,barangay,Inudaran Loway,rural
153616110,barangay,Maul Lumbaca Ingud,rural
153616111,barangay,Poblacion,rural
153616112,barangay,Tuca Kialdan,rural
153617000,municipality,Marawi City (Capital),
153617001,barangay,Ambolong,urban
153617003,barangay,Bacolod Chico Proper,urban
153617006,barangay,Banga,urban
153617007,barangay,Bangco,urban
153617008,barangay,Banggolo Poblacion,urban
153617009,barangay,Bangon,urban
153617010,barangay,Beyaba-Damag,urban
153617012,barangay,Bito Buadi Itowa,urban
153617013,barangay,Bito Buadi Parba,urban
153617014,barangay,Bubonga Pagalamatan,urban
153617015,barangay,Bubonga Lilod Madaya,urban
153617016,barangay,Boganga,urban
153617017,barangay,Boto Ambolong,urban
153617019,barangay,Bubonga Cadayonan,urban
153617021,barangay,Bubong Lumbac,urban
153617022,barangay,Bubonga Marawi,urban
153617023,barangay,Bubonga Punod,urban
153617024,barangay,Cabasaran,urban
153617025,barangay,Cabingan,urban
153617026,barangay,Cadayonan,urban
153617027,barangay,Cadayonan I,urban
153617029,barangay,Calocan East,urban
153617030,barangay,Calocan West,urban
153617032,barangay,Kormatan Matampay,urban
153617033,barangay,Daguduban,urban
153617035,barangay,Dansalan,urban
153617036,barangay,Datu Sa Dansalan,urban
153617037,barangay,Dayawan,urban
153617039,barangay,Dimaluna,urban
153617040,barangay,Dulay,urban
153617042,barangay,Dulay West,urban
153617043,barangay,East Basak,urban
153617044,barangay,Emie Punud,urban
153617045,barangay,Fort,urban
153617046,barangay,Gadongan,urban
153617048,barangay,Buadi Sacayo (Green),urban
153617049,barangay,Guimba (Lilod Proper),urban
153617051,barangay,Kapantaran,urban
153617052,barangay,Kilala,urban
153617057,barangay,Lilod Madaya (Pob.),urban
153617058,barangay,Lilod Saduc,urban
153617060,barangay,Lomidong,urban
153617062,barangay,Lumbaca Madaya (Pob.),urban
153617063,barangay,Lumbac Marinaut,urban
153617064,barangay,Lumbaca Toros,urban
153617065,barangay,Malimono,urban
153617066,barangay,Basak Malutlut,urban
153617068,barangay,Gadongan Mapantao,urban
153617069,barangay,Amito Marantao,urban
153617070,barangay,Marinaut East,urban
153617071,barangay,Marinaut West,urban
153617072,barangay,Matampay,urban
153617074,barangay,Pantaon (Langcaf),urban
153617075,barangay,Mipaga Proper,urban
153617076,barangay,Moncado Colony,urban
153617077,barangay,Moncado Kadingilan,urban
153617079,barangay,Moriatao Loksadato,urban
153617080,barangay,Datu Naga,urban
153617083,barangay,Navarro (Datu Saber),urban
153617085,barangay,Olawa Ambolong,urban
153617086,barangay,Pagalamatan Gambai,urban
153617089,barangay,Pagayawan,urban
153617090,barangay,Panggao Saduc,urban
153617097,barangay,Papandayan,urban
153617098,barangay,Paridi,urban
153617099,barangay,Patani,urban
153617101,barangay,Pindolonan,urban
153617103,barangay,Poona Marantao,urban
153617105,barangay,Pugaan,urban
153617107,barangay,Rapasun MSU,urban
153617109,barangay,Raya Madaya I,urban
153617110,barangay,Raya Madaya II,urban
153617111,barangay,Raya Saduc,urban
153617112,barangay,Rorogagus Proper,urban
153617113,barangay,Rorogagus East,urban
153617116,barangay,Sabala Manao,urban
153617117,barangay,Sabala Manao Proper,urban
153617118,barangay,Saduc Proper,urban
153617119,barangay,Sagonsongan,urban
153617120,barangay,Sangcay Dansalan,urban
153617123,barangay,Somiorang,urban
153617124,barangay,South Madaya Proper,urban
153617125,barangay,Sugod Proper,urban
153617126,barangay,Tampilong,urban
153617127,barangay,Timbangalan,urban
153617129,barangay,Tuca Ambolong,urban
153617131,barangay,Tolali,urban
153617133,barangay,Toros,urban
153617134,barangay,Tuca,urban
153617136,barangay,Tuca Marinaut,urban
153617137,barangay,Tongantongan-Tuca Timbangalan,urban
153617138,barangay,Wawalayan Calocan,urban
153617139,barangay,Wawalayan Marinaut,urban
